V2_mean	Isense_mean	dt	V2Ref_set
509	510	500	61
PWM	V2_read	Isense_read
157	1023	516
137	1023	516
116	413	516
93	1023	517
71	0	516
56	0	515
40	1023	514
-50	0	513
-58	0	512
-59	0	511
-57	359	510
-52	362	510
-47	679	511
-43	670	510
-39	550	511
42	521	510
47	494	511
51	614	511
56	612	510
61	453	510
66	569	511
73	369	510
83	341	510
95	253	510
106	1023	510
118	127	510
133	305	511
150	471	511
165	1023	510
175	1023	512
180	1023	512
182	741	512
179	1023	513
172	1023	514
160	1023	514
143	1023	514
123	628	513
107	13	515
90	1023	515
75	0	514
66	0	514
57	1023	513
49	0	513
43	728	509
-39	456	509
-44	518	511
-49	550	511
-53	559	510
-57	558	509
-63	685	510
-67	365	510
-69	366	510
-71	716	510
-74	722	511
-80	725	510
-84	376	510
-89	668	510
-94	607	510
-100	579	511
-105	573	510
-111	552	510
-116	500	510
-120	453	510
-121	358	510
-121	313	511
-117	301	510
-111	418	510
-104	531	510
-96	433	509
-87	422	510
-78	878	510
-70	375	510
-60	369	510
-50	693	510
-40	561	511
47	535	511
58	447	510
70	456	510
80	1023	510
90	285	510
98	1023	510
108	85	511
116	1023	511
120	1023	510
124	165	511
132	192	511
143	381	510
153	1023	511
157	1023	511
156	1023	511
150	1023	512
139	1023	511
123	1023	512
102	1023	512
83	0	512
70	0	512
63	0	511
56	1023	511
51	0	510
49	444	511
48	444	511
48	612	510
47	612	511
46	614	510
46	448	510
46	448	510
47	616	510
48	614	510
49	445	510
52	445	510
54	611	510
58	450	511
62	593	510
66	464	509
68	1023	511
69	357	510
69	1023	511
67	353	510
64	1023	510
60	377	510
55	802	511
50	452	510
46	446	510
44	448	511
42	638	510
40	494	510
0	535	510
-39	509	511
-39	476	510
0	479	510
40	509	511
42	534	510
45	495	510
49	478	510
53	612	510
58	449	510
63	593	511
69	473	510
72	1023	510
74	343	510
75	1023	510
75	325	510
78	325	510
79	1023	510
79	293	510
83	293	510
90	252	510
102	135	510
112	1023	510
118	1023	510
118	1023	511
120	71	510
127	77	510
138	245	511
151	541	511
162	1023	512
