V2_mean	Isense_mean	dt	V2Ref_set
510	510	500	102
PWM	V2_read	Isense_read
255	500	510
255	501	507
255	499	502
255	500	509
255	502	504
255	338	522
255	500	507
255	502	503
255	495	511
255	500	507
255	503	501
255	499	509
255	501	506
255	490	517
255	500	509
255	502	504
255	288	510
255	500	508
255	504	501
255	500	509
255	501	507
255	495	508
255	500	509
255	502	504
255	269	510
255	500	508
255	503	500
255	499	509
255	501	505
255	461	586
255	500	508
255	502	503
255	499	510
255	500	508
255	503	501
255	499	510
255	501	506
255	503	500
255	499	510
255	500	507
255	503	500
255	500	509
255	501	505
255	448	610
255	500	509
255	503	503
255	500	510
255	500	507
255	503	500
255	500	509
255	501	506
255	469	571
255	500	509
255	502	503
255	500	510
255	500	508
255	499	503
255	499	508
255	501	506
255	484	529
255	500	509
255	503	502
255	499	509
255	500	508
255	502	501
255	499	509
255	501	505
255	421	511
255	500	509
255	502	504
255	459	601
255	500	508
255	503	501
255	499	509
255	500	507
255	498	504
255	500	509
255	502	505
255	479	542
255	500	508
255	503	502
255	499	510
255	501	507
255	503	500
255	499	510
255	500	507
255	489	518
255	500	509
255	502	505
255	449	606
255	500	508
255	503	501
255	499	510
255	504	506
255	497	505
255	500	509
255	502	504
255	406	550
255	500	509
255	502	504
255	499	510
255	500	507
255	503	501
255	500	509
255	501	507
255	490	517
255	500	509
255	501	505
255	449	609
255	500	507
255	503	501
255	500	510
255	504	507
255	503	499
255	499	510
255	501	506
255	470	569
255	500	508
255	501	506
255	486	524
255	500	508
255	502	504
255	495	510
255	500	508
255	503	502
255	499	509
255	500	508
255	502	502
255	403	524
255	500	509
255	501	505
255	436	600
255	500	509
255	501	507
255	503	500
255	499	510
255	500	508
255	503	503
255	500	509
255	500	508
255	501	505
255	482	536
255	500	509
255	501	506
255	502	500
255	500	509
255	499	508
255	504	501
255	490	509
255	500	509
-255	502	504
-255	496	516
-255	496	517
-255	497	515
-255	498	515
-255	499	514
-255	499	515
-255	500	514
-255	500	514
-255	501	514
-255	502	513
-255	502	512
-255	503	512
-255	503	512
-255	504	512
-255	504	512
-255	504	512
-255	505	511
-255	505	512
-255	506	511
-255	506	511
-255	507	511
-255	507	511
-255	507	511
-255	507	511
-255	508	510
-255	503	495
-255	508	510
-255	462	454
-255	507	500
-255	503	514
-255	502	518
-255	502	520
-255	504	519
-255	503	519
-255	503	520
-255	504	520
-255	507	517
-255	507	516
-255	508	517
-255	509	515
-255	509	515
-255	510	514
-255	510	514
-255	511	513
-255	510	514
-255	511	513
-255	512	512
-255	513	512
-255	513	512
-255	513	512
-255	513	511
-255	513	512
-255	513	512
-255	514	511
-255	514	510
-255	514	511
-255	514	510
-255	514	510
-255	514	510
-255	515	509
-255	515	510
-255	515	509
-255	513	482
-255	432	419
-255	501	485
-255	71	427
-255	583	444
-255	509	519
-255	509	519
-255	511	518
-255	511	519
-255	511	518
-255	512	516
-255	513	516
-255	514	515
-255	514	515
-255	513	516
-255	515	514
-255	515	514
-255	515	513
-255	516	513
-255	517	513
-255	516	512
-255	516	512
-255	516	513
-255	516	513
-255	517	510
-255	517	511
-255	517	510
-255	517	510
-255	517	510
-255	518	510
-255	518	510
-255	518	510
-255	518	510
-255	518	510
-255	518	509
-255	518	509
-255	518	510
-255	518	500
-255	116	428
-255	518	510
-255	518	487
-255	179	413
-255	488	477
-255	511	508
-255	511	517
-255	511	519
-255	511	513
-255	513	519
-255	513	519
-255	514	518
-255	515	516
-255	516	516
-255	516	515
-255	515	517
-255	516	516
-255	517	515
-255	518	513
-255	518	513
-255	518	512
-255	518	513
-255	520	512
-255	518	512
-255	518	511
-255	520	512
-255	518	513
-255	518	512
-255	518	512
-255	519	511
-255	519	511
-255	519	511
-255	519	511
-255	519	511
-255	519	511
-255	519	511
-255	519	510
-255	520	510
-255	519	509
-255	520	510
-255	520	510
-255	520	511
-255	520	510
-255	520	509
-255	511	500
-255	0	409
-255	509	462
-255	500	461
-255	454	426
-255	520	489
-255	512	511
-255	472	458
-255	506	503
-255	512	516
