V2_mean	Isense_mean	dt
18	537	510
19	526	509
20	513	509
21	502	509
22	488	509
23	475	510
24	462	509
25	448	510
26	436	509
27	422	509
28	408	509
29	396	510
30	384	509
31	372	509
32	361	509
33	351	509
34	342	509
35	334	509
36	326	509
37	320	509
38	315	509
39	310	508
40	306	509
41	307	509
42	307	509
43	308	510
44	311	509
45	315	509
46	322	509
47	330	510
48	339	509
49	349	509
50	362	509
51	375	509
52	391	509
53	407	510
54	428	509
55	447	508
56	468	509
57	491	509
58	515	508
59	540	509
60	565	509
61	592	509
62	619	508
63	644	509
64	670	509
65	695	509
66	718	509
67	739	509
68	758	509
69	773	508
70	779	509
71	787	509
72	790	509
73	783	509
74	771	509
75	749	509
76	721	509
77	688	509
78	652	510
79	609	510
80	567	508
81	524	509
82	481	509
83	441	510
84	401	509
85	365	510
86	329	509
87	297	509
88	268	510
89	239	509
90	211	509
91	185	510
92	160	510
93	138	509
94	117	509
95	97	509
96	80	509
97	64	510
98	50	509
99	38	509
100	29	509
101	20	510
102	12	510
103	8	509
104	6	510
105	5	509
106	4	509
107	3	509
108	3	510
109	4	509
110	3	510
111	2	509
112	2	509
113	2	509
114	2	509
115	1	509
116	1	509
117	1	509
118	1	509
119	0	510
120	0	510
121	0	509
122	0	510
123	0	509
124	0	509
125	0	509
126	0	510
127	0	509
128	0	510
129	0	509
130	0	509
131	0	509
132	0	509
133	0	509
134	0	509
135	0	509
136	0	510
137	0	510
138	0	509
139	0	510
140	0	509
141	0	509
142	0	510
143	0	510
144	0	509
145	0	510
146	0	510
147	0	510
148	0	510
149	0	510
150	0	510
151	0	511
152	0	511
153	0	511
154	0	510
155	0	511
156	0	512
157	0	512
158	0	512
159	0	512
160	0	511
161	0	512
162	0	512
163	0	513
164	0	513
165	0	512
166	0	511
167	0	512
168	0	513
169	0	514
170	0	514
171	0	514
172	0	514
173	0	514
174	0	515
175	0	514
176	0	515
177	0	515
178	0	515
179	0	515
180	0	515
181	0	516
182	0	516
183	0	517
184	0	517
185	0	517
186	0	518
187	0	517
188	0	518
189	0	517
190	0	519
191	0	518
192	0	518
193	0	519
194	0	519
195	75	520
196	263	519
197	463	520
198	799	520
199	1004	520
255	1023	521
255	834	521
255	824	521
255	813	523
255	801	522
255	791	524
255	779	524
255	769	524
255	758	524
255	747	526
255	736	526
255	735	526
255	745	527
255	756	527
255	762	528
255	763	529
255	749	529
255	738	529
255	725	529
255	713	530
255	702	530
255	690	531
255	678	531
255	668	531
255	655	532
255	642	532
255	633	532
255	622	532
255	610	533
255	606	533
255	623	533
255	646	533
255	669	533
255	683	534
255	691	534
255	687	535
255	673	536
255	659	535
255	646	535
255	633	536
255	621	536
255	609	536
255	597	537
255	585	536
255	574	536
255	562	536
255	551	537
255	540	537
