V2_mean	Isense_mean	dt
510	510	500
-135	506	505	2
-136	511	505	-3
-134	496	505	12
-136	518	505	-10
-136	508	505	0
-136	507	505	1
-136	508	505	0
-136	507	505	1
-136	508	505	0
-136	508	505	0
-136	509	505	-1
-136	509	505	-1
-136	510	504	-2
-137	510	504	-2
-136	505	505	3
-137	510	504	-2
-137	506	506	2
-136	505	505	3
-137	512	504	-4
-137	507	504	1
-137	506	505	2
-136	507	504	1
-136	502	504	6
-136	514	505	-6
-137	514	504	-6
-137	508	504	0
-137	508	505	0
-138	508	505	0
-137	502	505	6
-137	507	504	1
-137	509	505	-1
-137	509	505	-1
-136	499	505	9
-137	516	504	-8
-137	511	504	-3
-138	510	505	-2
-137	505	504	3
-138	510	504	-2
-137	506	504	2
-138	511	504	-3
-136	496	505	12
-138	518	504	-10
-138	508	505	0
-138	507	504	1
-138	507	504	1
-138	507	504	1
-138	508	504	0
-138	508	505	0
-138	508	504	0
-138	508	504	0
-138	509	503	-1
-138	509	505	-1
-138	509	504	-1
-139	509	504	-1
-138	504	505	4
-138	509	504	-1
-137	500	504	8
-138	516	504	-8
-139	512	505	-4
-139	505	504	3
-138	505	504	3
-139	511	504	-3
-138	507	504	1
-139	512	505	-4
-139	508	504	0
-139	507	504	1
-139	507	504	1
-137	497	504	11
-139	520	504	-12
-140	510	504	-2
-139	502	503	6
-139	508	504	0
-139	509	504	-1
