V2_mean	Isense_mean	dt
509	509	500
0	509	510	102
0	509	510	102
0	510	510	102
-143	510	510	-103
122	304	510	103
-255	896	510	-489
-126	0	508	407
-130	375	509	32
-142	453	508	-46
-135	386	508	21
-139	423	508	-16
-138	402	509	5
-138	409	508	-2
-140	415	508	-8
-141	416	508	-9
-142	413	507	-6
-143	411	507	-4
-143	409	507	-2
-144	413	507	-6
-144	411	507	-4
-146	415	506	-8
-146	407	506	0
-146	409	506	-2
-147	413	506	-6
-148	411	505	-4
-148	408	505	-1
-148	412	505	-5
-150	416	505	-9
-150	407	505	0
-150	410	505	-3
-152	414	505	-7
-151	405	505	2
-152	413	504	-6
-152	408	504	-1
-153	414	503	-7
-154	412	504	-5
-154	409	504	-2
-155	412	504	-5
-155	407	503	0
-156	412	503	-5
-156	409	503	-2
-157	412	504	-5
-157	407	503	0
-158	412	503	-5
-158	407	503	0
-158	410	502	-3
-160	414	502	-7
-157	397	502	10
-161	426	501	-19
-158	395	501	12
-162	423	501	-16
-158	393	500	14
-163	428	501	-21
-159	391	501	16
-163	426	501	-19
-161	398	500	9
-162	411	501	-4
-162	410	500	-3
-163	412	500	-5
-163	407	499	0
-163	409	500	-2
-164	413	500	-6
-165	410	499	-3
-164	404	499	3
-165	413	498	-6
-166	410	498	-3
-165	403	498	4
-166	414	498	-7
-167	411	498	-4
-167	407	498	0
-166	407	497	0
-169	419	498	-12
-167	398	497	9
-169	415	497	-8
-168	404	496	3
-169	413	497	-6
-170	412	496	-5
-169	404	496	3
-171	415	497	-8
-170	403	496	4
-171	415	496	-8
-172	412	495	-5
-172	406	496	1
-171	405	495	2
-173	417	495	-10
-173	405	494	2
-173	407	495	0
-174	413	495	-6
-174	409	495	-2
-174	407	494	0
-175	411	494	-4
-175	410	493	-3
-176	409	493	-2
-176	409	493	-2
-176	407	493	0
-176	410	493	-3
-178	414	492	-7
-176	402	494	5
-179	418	492	-11
-177	402	492	5
-180	416	492	-9
-179	406	493	1
-179	408	492	-1
-180	413	492	-6
-181	410	491	-3
-180	404	492	3
-183	419	491	-12
-179	394	491	13
-184	425	490	-18
-180	394	490	13
-185	425	491	-18
-181	394	490	13
-185	422	491	-15
-183	400	489	7
-184	412	490	-5
-185	410	490	-3
-184	406	490	1
-186	415	489	-8
-186	407	490	0
-186	408	489	-1
-187	412	488	-5
-189	415	489	-8
-187	403	488	4
-189	414	488	-7
-190	410	487	-3
-190	408	487	-1
-191	411	487	-4
-192	415	488	-8
-192	409	488	-2
-193	412	487	-5
-195	413	488	-6
-195	409	487	-2
-196	412	487	-5
-197	412	487	-5
-198	412	486	-5
-198	410	486	-3
-200	412	486	-5
-199	404	486	3
-199	410	485	-3
-201	414	486	-7
-201	409	486	-2
-202	411	486	-4
-203	413	485	-6
-204	411	484	-4
-204	406	484	1
-204	409	485	-2
-206	415	484	-8
-206	407	484	0
-206	409	484	-2
-207	412	484	-5
-208	411	483	-4
-208	409	484	-2
-209	412	483	-5
-210	411	483	-4
-211	412	483	-5
-211	407	482	0
-212	410	482	-3
-212	409	482	-2
-213	412	482	-5
-214	411	482	-4
-214	409	482	-2
-216	413	482	-6
-216	407	482	0
-216	409	482	-2
